name,age,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS
Tre Nixon,23,WR,Central Florida,242,2017,10,1,19,0,0,0,0
Tre Nixon,23,WR,Central Florida,242,2018*,13,40,562,4,0,0,0
Tre Nixon,23,WR,Central Florida,242,2019*,13,49,830,7,0,0,0
Tre Nixon,23,WR,Central Florida,242,2020*,4,19,260,2,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2016*,14,11,133,0,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2017*,14,11,133,0,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2018*,14,11,133,0,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2019,14,11,133,0,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2020*,14,11,133,0,2,17,1
Kawaan Baker,23,WR,South Alabama,255,2017,10,7,102,1,0,0,0
Kawaan Baker,23,WR,South Alabama,255,2018,12,33,494,4,59,251,9
Kawaan Baker,23,WR,South Alabama,255,2019,12,35,574,3,20,83,2
Kawaan Baker,23,WR,South Alabama,255,2020,11,51,659,8,13,42,0
Dax Milne,22,WR,BYU,258,2018*,13,9,83,0,9,23,0
Dax Milne,22,WR,BYU,258,2019*,13,9,83,0,4,16,0
Dax Milne,22,WR,BYU,258,2020*,13,9,83,0,11,67,0
Drake London,21,WR,USC,8,2019*,17,72,866,4,0,0,0
Drake London,21,WR,USC,8,2020,17,72,866,4,0,0,0
Drake London,21,WR,USC,8,2021,17,72,866,4,1,2,0
Garrett Wilson,22,WR,Ohio St.,10,2019*,17,83,1103,4,0,0,0
Garrett Wilson,22,WR,Ohio St.,10,2020*,17,83,1103,4,2,67,0
Garrett Wilson,22,WR,Ohio St.,10,2021*,17,83,1103,4,4,76,1
Chris Olave,22,WR,Ohio St.,11,2018*,15,72,1042,4,0,0,0
Chris Olave,22,WR,Ohio St.,11,2019*,15,72,1042,4,2,5,0
Chris Olave,22,WR,Ohio St.,11,2020*,15,72,1042,4,1,0,0
Chris Olave,22,WR,Ohio St.,11,2021*,15,72,1042,4,0,0,0
Jameson Williams,21,WR,Alabama,12,2019*,6,1,41,1,0,0,0
Jameson Williams,21,WR,Alabama,12,2020*,6,1,41,1,0,0,0
Jameson Williams,21,WR,Alabama,12,2021*,6,1,41,1,3,23,0
Jahan Dotson,22,WR,Penn St.,16,2018*,12,35,523,7,0,0,0
Jahan Dotson,22,WR,Penn St.,16,2019*,12,35,523,7,2,0,0
Jahan Dotson,22,WR,Penn St.,16,2020,12,35,523,7,0,0,0
Jahan Dotson,22,WR,Penn St.,16,2021*,12,35,523,7,6,18,1
Treylon Burks,22,WR,Arkansas,18,2019,11,33,444,1,9,35,0
Treylon Burks,22,WR,Arkansas,18,2020,11,33,444,1,15,75,0
Treylon Burks,22,WR,Arkansas,18,2021*,11,33,444,1,14,112,1
Wan'Dale Robinson,21,WR,Kentucky,43,2019,6,23,227,1,88,340,3
Wan'Dale Robinson,21,WR,Kentucky,43,2020,6,23,227,1,46,240,1
Wan'Dale Robinson,21,WR,Kentucky,43,2021*,6,23,227,1,7,111,0
John Metchie,22,WR,Alabama,44,2019*,16,16,158,0,0,0,0
John Metchie,22,WR,Alabama,44,2020*,16,16,158,0,0,0,0
John Metchie,22,WR,Alabama,44,2021*,16,16,158,0,1,8,0
Tyquan Thornton,21,WR,Baylor,50,2018*,13,22,247,2,2,2,0
Tyquan Thornton,21,WR,Baylor,50,2019*,13,22,247,2,0,0,0
Tyquan Thornton,21,WR,Baylor,50,2020,13,22,247,2,0,0,0
Tyquan Thornton,21,WR,Baylor,50,2021*,13,22,247,2,1,-11,0
George Pickens,21,WR,Georgia,52,2019*,17,52,801,4,0,0,0
George Pickens,21,WR,Georgia,52,2020*,17,52,801,4,0,0,0
George Pickens,21,WR,Georgia,52,2021*,17,52,801,4,0,0,0
Alec Pierce,22,WR,Cincinnati,53,2018*,16,41,593,2,0,0,0
Alec Pierce,22,WR,Cincinnati,53,2019*,16,41,593,2,0,0,0
Alec Pierce,22,WR,Cincinnati,53,2020*,16,41,593,2,0,0,0
Alec Pierce,22,WR,Cincinnati,53,2021*,16,41,593,2,0,0,0
Skyy Moore,21,WR,Western Michigan,54,2019*,16,22,250,0,1,2,1
Skyy Moore,21,WR,Western Michigan,54,2020,16,22,250,0,1,0,0
Skyy Moore,21,WR,Western Michigan,54,2021*,16,22,250,0,1,10,0
Velus Jones Jr.,25,WR,Tennessee,71,2016*,1,0,0,0,0,0,0
Velus Jones Jr.,25,WR,Tennessee,71,2017*,14,6,46,0,5,15,0
Velus Jones Jr.,25,WR,Tennessee,71,2018,12,24,266,1,6,13,1
Velus Jones Jr.,25,WR,Tennessee,71,2019*,12,6,35,0,0,0,0
Velus Jones Jr.,25,WR,Tennessee,71,2020,10,22,280,3,3,16,0
Velus Jones Jr.,25,WR,Tennessee,71,2021*,13,62,807,7,1,15,0
Jalen Tolbert,23,WR,South Alabama,88,2018,8,2,12,0,0,0,0
Jalen Tolbert,23,WR,South Alabama,88,2019,8,2,12,0,0,0,0
Jalen Tolbert,23,WR,South Alabama,88,2020,8,2,12,0,0,0,0
Jalen Tolbert,23,WR,South Alabama,88,2021,8,2,12,0,0,0,0
David Bell,21,WR,Purdue,99,2019,16,24,214,0,3,12,1
David Bell,21,WR,Purdue,99,2020,16,24,214,0,0,0,0
David Bell,21,WR,Purdue,99,2021*,16,24,214,0,3,39,0
Danny Gray,23,WR,SMU,105,2020,8,33,448,4,3,30,2
Danny Gray,23,WR,SMU,105,2021,10,49,803,9,3,40,0
Erik Ezukanma,22,WR,Texas Tech,125,2018,2,2,48,1,0,0,0
Erik Ezukanma,22,WR,Texas Tech,125,2019,12,42,664,4,0,0,0
Erik Ezukanma,22,WR,Texas Tech,125,2020,10,46,748,6,0,0,0
Erik Ezukanma,22,WR,Texas Tech,125,2021*,11,48,705,4,10,138,2
Romeo Doubs,22,WR,Nevada,132,2018*,13,42,425,3,0,0,0
Romeo Doubs,22,WR,Nevada,132,2019*,13,42,425,3,1,-1,0
Romeo Doubs,22,WR,Nevada,132,2020*,13,42,425,3,1,-4,0
Romeo Doubs,22,WR,Nevada,132,2021*,13,42,425,3,1,4,0
Calvin Austin III,23,WR,Memphis,138,2018*,17,17,180,1,1,83,1
Calvin Austin III,23,WR,Memphis,138,2019*,17,17,180,1,4,3,1
Calvin Austin III,23,WR,Memphis,138,2020*,17,17,180,1,2,14,0
Calvin Austin III,23,WR,Memphis,138,2021,17,17,180,1,1,69,1
Khalil Shakir,22,WR,Boise St.,148,2018,14,10,161,1,14,70,1
Khalil Shakir,22,WR,Boise St.,148,2019*,14,10,161,1,19,66,3
Khalil Shakir,22,WR,Boise St.,148,2020,14,10,161,1,17,148,0
Khalil Shakir,22,WR,Boise St.,148,2021,14,10,161,1,21,130,0
Kyle Philips,23,WR,UCLA,163,2018,4,8,78,0,0,0,0
Kyle Philips,23,WR,UCLA,163,2019,4,8,78,0,1,7,0
Kyle Philips,23,WR,UCLA,163,2020,4,8,78,0,4,40,0
Kyle Philips,23,WR,UCLA,163,2021,4,8,78,0,0,0,0
Jalen Nailor,23,WR,Michigan St.,191,2018*,15,9,179,1,9,128,1
Jalen Nailor,23,WR,Michigan St.,191,2019*,15,9,179,1,5,27,0
Jalen Nailor,23,WR,Michigan St.,191,2020,15,9,179,1,2,11,0
Jalen Nailor,23,WR,Michigan St.,191,2021*,15,9,179,1,1,-3,0
Bo Melton,23,WR,Rutgers,229,2017,5,16,218,1,0,0,0
Bo Melton,23,WR,Rutgers,229,2018,5,16,218,1,6,23,0
Bo Melton,23,WR,Rutgers,229,2019,5,16,218,1,4,22,0
Bo Melton,23,WR,Rutgers,229,2020,5,16,218,1,6,69,2
Bo Melton,23,WR,Rutgers,229,2021*,5,16,218,1,9,51,0
Samori Toure,24,WR,Nebraska,258,2021,11,5,82,1,8,63,1
Jaxon Smith-Njigba,21,WR,Ohio St.,20,2020*,17,63,628,4,0,0,0
Jaxon Smith-Njigba,21,WR,Ohio St.,20,2021*,17,63,628,4,0,0,0
Jaxon Smith-Njigba,21,WR,Ohio St.,20,2022*,17,63,628,4,0,0,0
Quentin Johnston,22,WR,TCU,21,2020,17,38,431,2,3,3,2
Quentin Johnston,22,WR,TCU,21,2021,17,38,431,2,2,12,0
Quentin Johnston,22,WR,TCU,21,2022*,17,38,431,2,3,-7,0
Zay Flowers,22,WR,Boston Col.,22,2019*,16,77,858,5,27,195,1
Zay Flowers,22,WR,Boston Col.,22,2020,16,77,858,5,11,41,1
Zay Flowers,22,WR,Boston Col.,22,2021,16,77,858,5,7,69,0
Zay Flowers,22,WR,Boston Col.,22,2022,16,77,858,5,12,40,0
Jordan Addison,21,WR,USC,23,2020,17,70,911,10,9,58,0
Jordan Addison,21,WR,USC,23,2021*,17,70,911,10,7,56,1
Jordan Addison,21,WR,USC,23,2022*,17,70,911,10,4,33,0
Jonathan Mingo,22,WR,Mississippi,39,2019,15,43,418,0,0,0,0
Jonathan Mingo,22,WR,Mississippi,39,2020*,15,43,418,0,0,0,0
Jonathan Mingo,22,WR,Mississippi,39,2021*,15,43,418,0,0,0,0
Jonathan Mingo,22,WR,Mississippi,39,2022*,15,43,418,0,4,-7,1
Jayden Reed,23,WR,Michigan St.,50,2018*,16,64,793,8,1,-9,0
Jayden Reed,23,WR,Michigan St.,50,2020,16,64,793,8,6,17,0
Jayden Reed,23,WR,Michigan St.,50,2021*,16,64,793,8,7,34,1
Jayden Reed,23,WR,Michigan St.,50,2022,16,64,793,8,4,11,0
Rashee Rice,23,WR,SMU,55,2019*,16,79,938,7,1,0,0
Rashee Rice,23,WR,SMU,55,2020,16,79,938,7,0,0,0
Rashee Rice,23,WR,SMU,55,2021,16,79,938,7,0,0,0
Rashee Rice,23,WR,SMU,55,2022*,16,79,938,7,0,0,0
Marvin Mims,21,WR,Oklahoma,63,2020*,16,22,377,1,2,17,0
Marvin Mims,21,WR,Oklahoma,63,2021*,16,22,377,1,1,15,0
Marvin Mims,21,WR,Oklahoma,63,2022*,16,22,377,1,2,3,0
Tank Dell,23,WR,Houston,69,2020*,11,47,709,7,0,0,0
Tank Dell,23,WR,Houston,69,2021*,11,47,709,7,1,5,0
Tank Dell,23,WR,Houston,69,2022*,11,47,709,7,4,9,0
Jalin Hyatt,21,WR,Tennessee,73,2020,17,23,373,0,1,3,0
Jalin Hyatt,21,WR,Tennessee,73,2021*,17,23,373,0,1,10,0
Jalin Hyatt,21,WR,Tennessee,73,2022*,17,23,373,0,1,0,0
Cedric Tillman,23,WR,Tennessee,74,2018,14,21,224,0,0,0,0
Cedric Tillman,23,WR,Tennessee,74,2019*,14,21,224,0,0,0,0
Cedric Tillman,23,WR,Tennessee,74,2020,14,21,224,0,0,0,0
Cedric Tillman,23,WR,Tennessee,74,2021*,14,21,224,0,0,0,0
Cedric Tillman,23,WR,Tennessee,74,2022*,14,21,224,0,0,0,0
Josh Downs,22,WR,North Carolina,79,2020*,17,68,771,2,1,-3,0
Josh Downs,22,WR,North Carolina,79,2021*,17,68,771,2,0,0,0
Josh Downs,22,WR,North Carolina,79,2022*,17,68,771,2,0,0,0
Michael Wilson,23,WR,Stanford,94,2018*,13,38,565,3,2,8,0
Michael Wilson,23,WR,Stanford,94,2019,13,38,565,3,0,0,0
Michael Wilson,23,WR,Stanford,94,2020,13,38,565,3,0,0,0
Michael Wilson,23,WR,Stanford,94,2021,13,38,565,3,0,0,0
Michael Wilson,23,WR,Stanford,94,2022,13,38,565,3,4,47,0
Tre Tucker,22,WR,Cincinnati,100,2019*,16,19,331,2,8,93,0
Tre Tucker,22,WR,Cincinnati,100,2020*,16,19,331,2,4,25,0
Tre Tucker,22,WR,Cincinnati,100,2021*,16,19,331,2,2,12,0
Tre Tucker,22,WR,Cincinnati,100,2022*,16,19,331,2,1,8,0
Derius Davis,22,WR,TCU,125,2018*,17,15,66,0,5,28,0
Derius Davis,22,WR,TCU,125,2019,17,15,66,0,3,18,0
Derius Davis,22,WR,TCU,125,2020,17,15,66,0,7,65,0
Derius Davis,22,WR,TCU,125,2021,17,15,66,0,10,42,1
Derius Davis,22,WR,TCU,125,2022*,17,15,66,0,3,30,1
Charlie Jones,24,WR,Purdue,131,2018*,11,7,64,0,0,0,0
Charlie Jones,24,WR,Purdue,131,2020,11,7,64,0,2,38,0
Charlie Jones,24,WR,Purdue,131,2021*,11,7,64,0,7,8,0
Charlie Jones,24,WR,Purdue,131,2022*,11,7,64,0,2,3,0
Tyler Scott,21,WR,Cincinnati,133,2020*,17,17,168,0,1,20,0
Tyler Scott,21,WR,Cincinnati,133,2021*,17,17,168,0,0,0,0
Tyler Scott,21,WR,Cincinnati,133,2022*,17,17,168,0,0,0,0
Justin Shorter,23,WR,Florida,150,2018*,4,3,20,0,1,9,0
Justin Shorter,23,WR,Florida,150,2019*,10,12,137,0,0,0,0
Justin Shorter,23,WR,Florida,150,2020*,12,25,268,3,0,0,0
Justin Shorter,23,WR,Florida,150,2021*,13,41,550,3,0,0,0
Justin Shorter,23,WR,Florida,150,2022*,9,29,577,2,0,0,0
Dontayvion Wicks,22,WR,Virginia,159,2019*,15,39,581,4,0,0,0
Dontayvion Wicks,22,WR,Virginia,159,2021,15,39,581,4,0,0,0
Dontayvion Wicks,22,WR,Virginia,159,2022,15,39,581,4,0,0,0
Puka Nacua,22,WR,BYU,177,2019*,17,105,1486,6,0,0,0
Puka Nacua,22,WR,BYU,177,2020,17,105,1486,6,0,0,0
Puka Nacua,22,WR,BYU,177,2021*,17,105,1486,6,14,148,0
Puka Nacua,22,WR,BYU,177,2022*,17,105,1486,6,25,209,5
Parker Washington,21,WR,Penn St.,185,2020,9,16,132,2,0,0,0
Parker Washington,21,WR,Penn St.,185,2021*,9,16,132,2,2,12,0
Parker Washington,21,WR,Penn St.,185,2022*,9,16,132,2,2,8,0
Kayshon Boutte,21,WR,LSU,187,2020,5,2,19,0,0,0,0
Kayshon Boutte,21,WR,LSU,187,2021*,5,2,19,0,0,0,0
Kayshon Boutte,21,WR,LSU,187,2022*,5,2,19,0,1,41,0
Trey Palmer,22,WR,Nebraska,191,2019*,17,39,385,3,0,0,0
Trey Palmer,22,WR,Nebraska,191,2020,17,39,385,3,0,0,0
Trey Palmer,22,WR,Nebraska,191,2021*,17,39,385,3,2,0,0
Trey Palmer,22,WR,Nebraska,191,2022,17,39,385,3,5,75,0
A.T. Perry,23,WR,Wake Forest,195,2019*,10,12,246,4,0,0,0
A.T. Perry,23,WR,Wake Forest,195,2020*,10,12,246,4,0,0,0
A.T. Perry,23,WR,Wake Forest,195,2021*,10,12,246,4,0,0,0
A.T. Perry,23,WR,Wake Forest,195,2022*,10,12,246,4,0,0,0
Elijah Higgins,22,WR,Stanford,197,2019,11,14,163,1,0,0,0
Elijah Higgins,22,WR,Stanford,197,2020,11,14,163,1,0,0,0
Elijah Higgins,22,WR,Stanford,197,2021,11,14,163,1,0,0,0
Elijah Higgins,22,WR,Stanford,197,2022,11,14,163,1,4,48,0
Xavier Hutchinson,23,WR,Iowa St.,205,2020*,16,8,90,0,0,0,0
Xavier Hutchinson,23,WR,Iowa St.,205,2021*,16,8,90,0,2,18,0
Xavier Hutchinson,23,WR,Iowa St.,205,2022,16,8,90,0,0,0,0
Demario Douglas,22,WR,Liberty,210,2019*,14,49,561,0,0,0,0
Demario Douglas,22,WR,Liberty,210,2020*,14,49,561,0,1,2,0
Demario Douglas,22,WR,Liberty,210,2021*,14,49,561,0,1,2,0
Demario Douglas,22,WR,Liberty,210,2022*,14,49,561,0,5,105,1
Antoine Green,23,WR,North Carolina,219,2018,9,1,2,0,0,0,0
Antoine Green,23,WR,North Carolina,219,2019*,9,1,2,0,0,0,0
Antoine Green,23,WR,North Carolina,219,2020*,9,1,2,0,0,0,0
Antoine Green,23,WR,North Carolina,219,2021*,9,1,2,0,0,0,0
Antoine Green,23,WR,North Carolina,219,2022*,9,1,2,0,0,0,0
Jalen Brooks,23,WR,South Carolina,244,2020,7,6,64,0,0,0,0
Jalen Brooks,23,WR,South Carolina,244,2021*,7,6,64,0,0,0,0
Jalen Brooks,23,WR,South Carolina,244,2022*,7,6,64,0,4,51,1
Ronnie Bell,23,WR,Michigan,253,2018*,17,6,68,3,5,-2,0
Ronnie Bell,23,WR,Michigan,253,2019*,17,6,68,3,1,9,0
Ronnie Bell,23,WR,Michigan,253,2020,17,6,68,3,0,0,0
Ronnie Bell,23,WR,Michigan,253,2021*,17,6,68,3,0,0,0
Ronnie Bell,23,WR,Michigan,253,2022*,17,6,68,3,3,23,1
Grant Dubose,22,WR,Charlotte,256,2021,3,2,11,0,3,18,0
Grant Dubose,22,WR,Charlotte,256,2022,3,2,11,0,0,0,0
Marvin Harrison Jr.,22,WR,Ohio St.,4,2021*,17,62,885,8,0,0,0
Marvin Harrison Jr.,22,WR,Ohio St.,4,2022*,17,62,885,8,2,32,0
Marvin Harrison Jr.,22,WR,Ohio St.,4,2023*,17,62,885,8,2,26,1
Malik Nabers,21,WR,LSU,6,2021*,15,109,1204,7,4,23,0
Malik Nabers,21,WR,LSU,6,2022*,15,109,1204,7,1,5,0
Malik Nabers,21,WR,LSU,6,2023*,15,109,1204,7,1,1,0
Rome Odunze,22,WR,Washington,9,2020,17,54,734,3,3,-16,0
Rome Odunze,22,WR,Washington,9,2021,17,54,734,3,2,13,0
Rome Odunze,22,WR,Washington,9,2022*,17,54,734,3,3,6,1
Rome Odunze,22,WR,Washington,9,2023*,17,54,734,3,2,37,1
Brian Thomas,21,WR,LSU,23,2021*,17,87,1282,10,2,6,0
Brian Thomas,21,WR,LSU,23,2022*,17,87,1282,10,0,0,0
Brian Thomas,21,WR,LSU,23,2023*,17,87,1282,10,1,-6,0
Xavier Worthy,21,WR,Texas,28,2021,17,59,638,6,1,7,0
Xavier Worthy,21,WR,Texas,28,2022*,17,59,638,6,2,14,0
Xavier Worthy,21,WR,Texas,28,2023*,17,59,638,6,4,35,0
Ricky Pearsall,23,WR,Florida,31,2019*,11,31,400,3,1,1,0
Ricky Pearsall,23,WR,Florida,31,2020,11,31,400,3,3,33,1
Ricky Pearsall,23,WR,Florida,31,2021*,11,31,400,3,6,44,1
Ricky Pearsall,23,WR,Florida,31,2022*,11,31,400,3,8,113,1
Ricky Pearsall,23,WR,Florida,31,2023,11,31,400,3,3,62,2
Xavier Legette,23,WR,South Carolina,32,2019,16,49,497,4,0,0,0
Xavier Legette,23,WR,South Carolina,32,2020,16,49,497,4,0,0,0
Xavier Legette,23,WR,South Carolina,32,2021*,16,49,497,4,0,0,0
Xavier Legette,23,WR,South Carolina,32,2022*,16,49,497,4,7,21,0
Xavier Legette,23,WR,South Carolina,32,2023,16,49,497,4,9,-9,0
Keon Coleman,21,WR,Florida St.,33,2021*,13,29,556,4,0,0,0
Keon Coleman,21,WR,Florida St.,33,2022,13,29,556,4,0,0,0
Keon Coleman,21,WR,Florida St.,33,2023*,13,29,556,4,1,2,0
Ladd McConkey,22,WR,Georgia,34,2021*,16,82,1149,7,4,44,1
Ladd McConkey,22,WR,Georgia,34,2022*,16,82,1149,7,7,134,2
Ladd McConkey,22,WR,Georgia,34,2023*,16,82,1149,7,2,38,1
Ja'Lynn Polk,22,WR,Washington,37,2020,15,12,87,2,0,0,0
Ja'Lynn Polk,22,WR,Washington,37,2021,15,12,87,2,0,0,0
Ja'Lynn Polk,22,WR,Washington,37,2022*,15,12,87,2,1,15,0
Ja'Lynn Polk,22,WR,Washington,37,2023*,15,12,87,2,4,32,1
Adonai Mitchell,21,WR,Texas,52,2021*,17,23,312,0,0,0,0
Adonai Mitchell,21,WR,Texas,52,2022*,17,23,312,0,0,0,0
Adonai Mitchell,21,WR,Texas,52,2023*,17,23,312,0,2,1,0
Malachi Corley,22,WR,Western Kentucky,65,2020*,9,3,16,0,0,0,0
Malachi Corley,22,WR,Western Kentucky,65,2021*,9,3,16,0,1,-6,0
Malachi Corley,22,WR,Western Kentucky,65,2022*,9,3,16,0,11,87,0
Malachi Corley,22,WR,Western Kentucky,65,2023*,9,3,16,0,4,11,0
Jermaine Burton,23,WR,Alabama,80,2020*,14,4,107,0,4,50,0
Jermaine Burton,23,WR,Alabama,80,2021*,14,4,107,0,0,0,0
Jermaine Burton,23,WR,Alabama,80,2022*,14,4,107,0,0,0,0
Jermaine Burton,23,WR,Alabama,80,2023*,14,4,107,0,0,0,0
Roman Wilson,23,WR,Michigan,84,2020,6,9,122,1,1,9,0
Roman Wilson,23,WR,Michigan,84,2021*,13,25,420,3,3,59,0
Roman Wilson,23,WR,Michigan,84,2022*,12,25,376,4,2,39,2
Roman Wilson,23,WR,Michigan,84,2023*,15,48,789,12,1,10,0
Jalen McMillan,22,WR,Washington,92,2020,13,37,461,8,2,14,0
Jalen McMillan,22,WR,Washington,92,2021,13,37,461,8,0,0,0
Jalen McMillan,22,WR,Washington,92,2022*,13,37,461,8,1,2,0
Jalen McMillan,22,WR,Washington,92,2023*,13,37,461,8,3,30,1
Troy Franklin,21,WR,Oregon,102,2021*,16,28,263,2,0,0,0
Troy Franklin,21,WR,Oregon,102,2022*,16,28,263,2,0,0,0
Troy Franklin,21,WR,Oregon,102,2023*,16,28,263,2,0,0,0
Javon Baker,22,WR,Central Florida,110,2020*,11,1,12,0,0,0,0
Javon Baker,22,WR,Central Florida,110,2021*,11,1,12,0,0,0,0
Javon Baker,22,WR,Central Florida,110,2022*,11,1,12,0,0,0,0
Javon Baker,22,WR,Central Florida,110,2023*,11,1,12,0,0,0,0
Devontez Walker,23,WR,North Carolina,113,2021*,9,1,21,1,0,0,0
Devontez Walker,23,WR,North Carolina,113,2022,9,1,21,1,3,29,1
Devontez Walker,23,WR,North Carolina,113,2023*,9,1,21,1,3,23,0
Jacob Cowing,23,WR,Arizona,135,2019,15,4,80,0,0,0,0
Jacob Cowing,23,WR,Arizona,135,2020,15,4,80,0,0,0,0
Jacob Cowing,23,WR,Arizona,135,2021*,15,4,80,0,4,75,1
Jacob Cowing,23,WR,Arizona,135,2022,15,4,80,0,3,1,0
Jacob Cowing,23,WR,Arizona,135,2023*,15,4,80,0,5,26,0
Anthony Gould,23,WR,Oregon St.,142,2019,8,1,23,0,0,0,0
Anthony Gould,23,WR,Oregon St.,142,2020,8,1,23,0,0,0,0
Anthony Gould,23,WR,Oregon St.,142,2021*,8,1,23,0,5,50,1
Anthony Gould,23,WR,Oregon St.,142,2022*,8,1,23,0,2,11,0
Anthony Gould,23,WR,Oregon St.,142,2023*,8,1,23,0,4,22,0
Ainias Smith,23,WR,Texas A&M,152,2019*,7,7,41,1,7,54,0
Ainias Smith,23,WR,Texas A&M,152,2020*,7,7,41,1,49,293,4
Ainias Smith,23,WR,Texas A&M,152,2021,7,7,41,1,8,26,0
Ainias Smith,23,WR,Texas A&M,152,2022,7,7,41,1,3,11,0
Ainias Smith,23,WR,Texas A&M,152,2023*,7,7,41,1,5,21,0
Jamari Thrash,23,WR,Louisville,156,2019*,9,3,22,0,0,0,0
Jamari Thrash,23,WR,Louisville,156,2020*,9,3,22,0,0,0,0
Jamari Thrash,23,WR,Louisville,156,2021*,9,3,22,0,1,5,0
Jamari Thrash,23,WR,Louisville,156,2022,9,3,22,0,2,5,0
Jamari Thrash,23,WR,Louisville,156,2023*,9,3,22,0,1,12,1
Bub Means,23,WR,Pittsburgh,170,2019*,7,9,118,1,0,0,0
Bub Means,23,WR,Pittsburgh,170,2020*,7,9,118,1,0,0,0
Bub Means,23,WR,Pittsburgh,170,2021,7,9,118,1,1,-8,0
Bub Means,23,WR,Pittsburgh,170,2022*,7,9,118,1,3,10,0
Bub Means,23,WR,Pittsburgh,170,2023,7,9,118,1,0,0,0
Jha'Quan Jackson,24,WR,Tulane,182,2019*,12,1,8,0,0,0,0
Jha'Quan Jackson,24,WR,Tulane,182,2020*,12,1,8,0,2,31,1
Jha'Quan Jackson,24,WR,Tulane,182,2021,12,1,8,0,4,26,0
Jha'Quan Jackson,24,WR,Tulane,182,2022*,12,1,8,0,1,8,0
Jha'Quan Jackson,24,WR,Tulane,182,2023*,12,1,8,0,5,51,0
Malik Washington,23,WR,Virginia,184,2019,14,26,223,0,0,0,0
Malik Washington,23,WR,Virginia,184,2020*,14,26,223,0,1,8,0
Malik Washington,23,WR,Virginia,184,2021,14,26,223,0,5,-2,0
Malik Washington,23,WR,Virginia,184,2022,14,26,223,0,9,16,0
Malik Washington,23,WR,Virginia,184,2023,14,26,223,0,3,7,0
Johnny Wilson,23,WR,Florida St.,185,2020,16,5,38,1,1,0,0
Johnny Wilson,23,WR,Florida St.,185,2021*,16,5,38,1,0,0,0
Johnny Wilson,23,WR,Florida St.,185,2022*,16,5,38,1,0,0,0
Johnny Wilson,23,WR,Florida St.,185,2023*,16,5,38,1,0,0,0
Casey Washington,23,WR,Illinois,187,2019*,8,1,14,0,0,0,0
Casey Washington,23,WR,Illinois,187,2020,8,1,14,0,0,0,0
Casey Washington,23,WR,Illinois,187,2021,8,1,14,0,0,30,1
Casey Washington,23,WR,Illinois,187,2022*,8,1,14,0,0,0,0
Casey Washington,23,WR,Illinois,187,2023,8,1,14,0,0,0,0
Tejhaun Palmer,24,WR,Ala-Birmingham,191,2021*,12,6,72,0,0,0,0
Tejhaun Palmer,24,WR,Ala-Birmingham,191,2022*,13,30,479,2,0,0,0
Tejhaun Palmer,24,WR,Ala-Birmingham,191,2023,12,47,858,7,0,0,0
Jordan Whittington,23,WR,Texas,213,2019*,15,22,293,0,0,0,0
Jordan Whittington,23,WR,Texas,213,2020*,15,22,293,0,3,50,1
Jordan Whittington,23,WR,Texas,213,2021,15,22,293,0,1,8,0
Jordan Whittington,23,WR,Texas,213,2022*,15,22,293,0,0,0,0
Jordan Whittington,23,WR,Texas,213,2023*,15,22,293,0,3,18,0
Brenden Rice,22,WR,USC,225,2020*,6,6,120,2,0,0,0
Brenden Rice,22,WR,USC,225,2021,11,21,299,3,6,54,0
Brenden Rice,22,WR,USC,225,2022*,14,39,611,4,0,0,0
Brenden Rice,22,WR,USC,225,2023*,12,45,791,12,0,0,0
Devaughn Vele,26,WR,Utah,235,2019*,13,41,475,3,0,0,0
Devaughn Vele,26,WR,Utah,235,2020,13,41,475,3,0,0,0
Devaughn Vele,26,WR,Utah,235,2021*,13,41,475,3,0,0,0
Devaughn Vele,26,WR,Utah,235,2022*,13,41,475,3,2,-4,0
Devaughn Vele,26,WR,Utah,235,2023*,13,41,475,3,0,0,0
Tahj Washington,23,WR,USC,241,2019*,4,3,32,0,0,0,0
Tahj Washington,23,WR,USC,241,2020*,11,43,743,6,4,11,1
Tahj Washington,23,WR,USC,241,2021,12,54,602,1,0,0,0
Tahj Washington,23,WR,USC,241,2022*,14,50,785,6,0,0,0
Tahj Washington,23,WR,USC,241,2023*,13,59,1062,8,1,10,0
Cornelius Johnson,23,WR,Michigan,253,2019*,12,4,61,1,0,0,0
Cornelius Johnson,23,WR,Michigan,253,2020,6,16,254,3,0,0,0
Cornelius Johnson,23,WR,Michigan,253,2021*,14,39,620,3,3,30,0
Cornelius Johnson,23,WR,Michigan,253,2022*,14,32,499,6,0,0,0
Cornelius Johnson,23,WR,Michigan,253,2023*,15,47,604,1,3,40,0
