name,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS,collegeURL,YPC,YPG,TDPG,RPG,Team_RPG,Team_YPG,Team_TDPG,YPG_diff,RPG_diff,TDPG_diff,second_last_TDPG,second_last_RPG,second_last_YPG
Marquise Goodwin,WR,Texas,78,2012,13,26,340,3,13,140,3,/cfb/schools/texas/2012.html,13.076923076923077,26.153846153846153,0.23076923076923078,2.0,20.6,263.2,1.9,-8.929487179487182,-0.75,0.06410256410256412,0.16666666666666666,2.75,35.083333333333336
Martavis Bryant,WR,Clemson,118,2013,13,42,828,7,0,0,0,/cfb/schools/clemson/2013.html,19.714285714285715,63.69230769230769,0.5384615384615384,3.230769230769231,26.2,333.1,3.0,33.19230769230769,2.230769230769231,0.1384615384615384,0.4,1.0,30.5
Marvin Jones,WR,California,166,2011,13,62,846,3,5,22,0,/cfb/schools/california/2011.html,13.64516129032258,65.07692307692308,0.23076923076923078,4.769230769230769,18.9,246.6,1.3,1.3269230769230802,0.6025641025641022,-0.10256410256410253,0.3333333333333333,4.166666666666667,63.75
Marvin McNutt,WR,Iowa,194,2011,13,82,1315,12,6,58,0,/cfb/schools/iowa/2011.html,16.036585365853657,101.15384615384616,0.9230769230769231,6.3076923076923075,18.5,234.8,1.9,34.923076923076934,2.230769230769231,0.3076923076923077,0.6153846153846154,4.076923076923077,66.23076923076923
Matt Hazel,WR,Coastal Carolina,190,2013,13,70,1108,9,9,67,2,/cfb/schools/notre-dame/2013.html,15.82857142857143,85.23076923076923,0.6923076923076923,5.384615384615385,17.4,254.8,2.1,35.30769230769231,1.5384615384615388,0.3846153846153846,0.3076923076923077,3.8461538461538463,49.92307692307692
Michael Campanaro,WR,Wake Forest,218,2013,8,67,803,6,4,10,0,/cfb/schools/wake-forest/2013.html,11.985074626865671,100.375,0.75,8.375,18.3,196.6,1.2,24.075000000000003,0.47499999999999964,0.15000000000000002,0.6,7.9,76.3
Michael Floyd,WR,Notre Dame,13,2011,13,100,1147,9,2,13,1,/cfb/schools/notre-dame/2011.html,11.47,88.23076923076923,0.6923076923076923,7.6923076923076925,23.2,252.6,1.6,2.814102564102555,1.1089743589743595,-0.3076923076923077,1.0,6.583333333333333,85.41666666666667
Mike Evans,WR,Texas A&M,7,2013,13,69,1394,12,0,0,0,/cfb/schools/texas-am/2013.html,20.202898550724637,107.23076923076923,0.9230769230769231,5.3076923076923075,26.1,353.3,3.1,22.230769230769226,-1.0,0.5384615384615385,0.38461538461538464,6.3076923076923075,85.0
Mike Williams,WR,Syracuse,101,2009,7,49,746,6,1,-7,0,/cfb/schools/syracuse/2009.html,15.224489795918368,106.57142857142857,0.8571428571428571,7.0,19.1,203.8,1.3,36.82142857142857,2.0,0.023809523809523725,0.8333333333333334,5.0,69.75
Mohamed Sanu,WR,Rutgers,83,2011,13,115,1206,7,4,-2,0,/cfb/schools/rutgers/2011.html,10.486956521739131,92.76923076923077,0.5384615384615384,8.846153846153847,19.7,241.2,1.6,57.93589743589744,5.179487179487181,0.3717948717948718,0.16666666666666666,3.6666666666666665,34.833333333333336
Nick Toon,WR,Wisconsin,122,2011,13,64,926,10,0,0,0,/cfb/schools/wisconsin/2011.html,14.46875,71.23076923076923,0.7692307692307693,4.923076923076923,16.6,234.3,2.4,20.230769230769226,0.9230769230769234,0.43589743589743596,0.3333333333333333,4.0,51.0
Niles Paul,WR,Nebraska,155,2010,12,39,516,1,5,14,0,/cfb/schools/nebraska/2010.html,13.23076923076923,43.0,0.08333333333333333,3.25,11.6,150.6,1.1,-13.857142857142854,0.3928571428571428,-0.20238095238095238,0.2857142857142857,2.857142857142857,56.857142857142854
Odell Beckham Jr.,WR,LSU,12,2013,13,59,1152,8,5,58,0,/cfb/schools/louisiana-state/2013.html,19.52542372881356,88.61538461538461,0.6153846153846154,4.538461538461538,15.8,251.0,1.8,33.76923076923077,1.2307692307692308,0.46153846153846156,0.15384615384615385,3.3076923076923075,54.84615384615385
Paul Richardson,WR,Colorado,45,2013,12,83,1343,10,1,7,0,/cfb/schools/colorado/2013.html,16.180722891566266,111.91666666666667,0.8333333333333334,6.916666666666667,20.0,253.7,1.8,50.25000000000001,2.583333333333334,0.2777777777777778,0.5555555555555556,4.333333333333333,61.666666666666664
Quincy Enunwa,WR,Nebraska,209,2013,12,51,753,12,3,-1,0,/cfb/schools/nebraska/2013.html,14.764705882352942,62.75,1.0,4.25,16.8,196.7,1.9,29.17857142857143,1.25,0.9285714285714286,0.07142857142857142,3.0,33.57142857142857
Quinton Patton,WR,Louisiana Tech,128,2012,12,104,1392,13,1,-5,0,/cfb/schools/louisiana-tech/2012.html,13.384615384615385,116.0,1.0833333333333333,8.666666666666666,30.4,350.8,2.8,23.538461538461533,2.5897435897435894,0.23717948717948711,0.8461538461538461,6.076923076923077,92.46153846153847
Riley Cooper,WR,Florida,159,2009,14,51,961,9,1,14,0,/cfb/schools/florida/2009.html,18.84313725490196,68.64285714285714,0.6428571428571429,3.642857142857143,17.8,236.1,2.0,50.0,2.3571428571428568,0.4285714285714286,0.21428571428571427,1.2857142857142858,18.642857142857142
Rishard Matthews,WR,Nevada,227,2011,12,91,1364,8,5,-1,0,/cfb/schools/nevada/2011.html,14.989010989010989,113.66666666666667,0.6666666666666666,7.583333333333333,20.8,259.2,1.5,50.88095238095239,3.583333333333333,0.3095238095238095,0.35714285714285715,4.0,62.785714285714285
Robert Herron,WR,Wyoming,185,2013,12,72,932,9,2,12,0,/cfb/schools/wyoming/2013.html,12.944444444444445,77.66666666666667,0.75,6.0,24.8,282.4,2.4,-4.458333333333329,2.125,-0.25,1.0,3.875,82.125
Robert Woods,WR,USC,41,2012,13,76,846,11,1,76,0,/cfb/schools/southern-california/2012.html,11.131578947368421,65.07692307692308,0.8461538461538461,5.846153846153846,21.8,282.3,3.0,-42.58974358974359,-3.403846153846154,-0.40384615384615385,1.25,9.25,107.66666666666667
Ronald Johnson,WR,USC,182,2010,13,64,692,8,5,25,0,/cfb/schools/southern-california/2010.html,10.8125,53.23076923076923,0.6153846153846154,4.923076923076923,21.5,242.2,2.2,5.9807692307692335,0.6730769230769234,0.24038461538461542,0.375,4.25,47.25
Rueben Randle,WR,LSU,63,2011,14,53,917,8,0,0,0,/cfb/schools/louisiana-state/2011.html,17.30188679245283,65.5,0.5714285714285714,3.7857142857142856,12.4,152.5,1.5,23.653846153846153,1.2472527472527473,0.3406593406593406,0.23076923076923078,2.5384615384615383,41.84615384615385
Ryan Broyles,WR,Oklahoma,54,2011,9,83,1157,10,1,3,0,/cfb/schools/oklahoma/2011.html,13.939759036144578,128.55555555555554,1.1111111111111112,9.222222222222221,28.1,349.4,2.2,12.698412698412682,-0.13492063492063622,0.11111111111111116,1.0,9.357142857142858,115.85714285714286
Ryan Grant,WR,Tulane,142,2013,13,77,1039,9,0,0,0,/cfb/schools/tulane/2013.html,13.493506493506494,79.92307692307692,0.6923076923076923,5.923076923076923,16.8,184.5,1.5,-15.82692307692308,-0.4102564102564097,0.1923076923076923,0.5,6.333333333333333,95.75
Ryan Swope,WR,Texas A&M,174,2012,13,72,913,8,1,-2,0,/cfb/schools/texas-am/2012.html,12.680555555555555,70.23076923076923,0.6153846153846154,5.538461538461538,25.3,316.5,2.2,-22.615384615384613,-1.3076923076923075,-0.23076923076923073,0.8461538461538461,6.846153846153846,92.84615384615384
Ryan Whalen,WR,Stanford,167,2010,11,41,439,2,0,0,0,/cfb/schools/stanford/2010.html,10.707317073170731,39.90909090909091,0.18181818181818182,3.727272727272727,20.5,258.7,2.5,-31.32167832167832,-0.657342657342658,-0.1258741258741259,0.3076923076923077,4.384615384615385,71.23076923076923
Sammy Watkins,WR,Clemson,4,2013,13,101,1464,12,6,11,0,/cfb/schools/clemson/2013.html,14.495049504950495,112.61538461538461,0.9230769230769231,7.769230769230769,26.2,333.1,3.0,41.815384615384616,2.069230769230769,0.6230769230769231,0.3,5.7,70.8
Scotty McKnight,WR,Colorado,227,2010,12,50,621,7,0,0,0,/cfb/schools/colorado/2010.html,12.42,51.75,0.5833333333333334,4.166666666666667,19.8,222.7,1.8,-22.66666666666667,-2.166666666666666,0.08333333333333337,0.5,6.333333333333333,74.41666666666667
Shaquelle Evans,WR,UCLA,115,2013,13,47,709,9,0,0,0,/cfb/schools/ucla/2013.html,15.085106382978724,54.53846153846154,0.6923076923076923,3.6153846153846154,20.4,251.5,1.9,-8.104395604395606,-0.6703296703296702,0.478021978021978,0.21428571428571427,4.285714285714286,62.642857142857146
Stedman Bailey,WR,West Virginia,92,2012,13,114,1622,25,2,13,0,/cfb/schools/west-virginia/2012.html,14.228070175438596,124.76923076923077,1.9230769230769231,8.76923076923077,29.1,330.2,3.4,26.384615384615387,3.2307692307692317,1.0,0.9230769230769231,5.538461538461538,98.38461538461539
Stephen Hill,WR,Georgia Tech,43,2011,13,28,820,5,4,29,0,/cfb/schools/georgia-tech/2011.html,29.285714285714285,63.07692307692308,0.38461538461538464,2.1538461538461537,6.3,142.3,0.8,38.82692307692308,0.9038461538461537,0.13461538461538464,0.25,1.25,24.25
T.J. Graham,WR,North Carolina St.,69,2011,13,46,757,7,2,-5,0,/cfb/schools/north-carolina-state/2011.html,16.456521739130434,58.23076923076923,0.5384615384615384,3.5384615384615383,22.4,240.0,2.5,33.92307692307693,1.6153846153846152,0.23076923076923073,0.3076923076923077,1.9230769230769231,24.307692307692307
T.J. Jones,WR,Notre Dame,189,2013,13,70,1108,9,9,67,2,/cfb/schools/notre-dame/2013.html,15.82857142857143,85.23076923076923,0.6923076923076923,5.384615384615385,17.4,254.8,2.1,35.30769230769231,1.5384615384615388,0.3846153846153846,0.3076923076923077,3.8461538461538463,49.92307692307692
T.Y. Hilton,WR,Florida International,92,2011,13,72,1038,7,19,124,1,/cfb/schools/florida-international/2011.html,14.416666666666666,79.84615384615384,0.5384615384615384,5.538461538461538,18.3,214.9,1.2,14.615384615384613,1.0,0.1538461538461538,0.38461538461538464,4.538461538461538,65.23076923076923
Tandon Doss,WR,Indiana,123,2010,11,63,706,7,28,163,1,/cfb/schools/indiana/2010.html,11.206349206349206,64.18181818181819,0.6363636363636364,5.7272727272727275,25.9,287.2,2.1,-15.984848484848484,-0.6893939393939394,0.21969696969696967,0.4166666666666667,6.416666666666667,80.16666666666667
Tavarres King,WR,Georgia,161,2012,14,42,950,9,1,0,0,/cfb/schools/georgia/2012.html,22.61904761904762,67.85714285714286,0.6428571428571429,3.0,18.1,285.1,2.6,17.500000000000007,-0.3571428571428572,0.07142857142857151,0.5714285714285714,3.357142857142857,50.357142857142854
Tavon Austin,WR,West Virginia,8,2012,13,114,1289,12,72,643,3,/cfb/schools/west-virginia/2012.html,11.307017543859649,99.15384615384616,0.9230769230769231,8.76923076923077,29.1,330.2,3.4,7.923076923076934,1.0000000000000009,0.3076923076923077,0.6153846153846154,7.769230769230769,91.23076923076923
Taylor Price,WR,Ohio,90,2009,14,56,784,5,11,103,0,/cfb/schools/ohio/2009.html,14.0,56.0,0.35714285714285715,4.0,16.3,198.1,1.6,-1.8333333333333357,-0.25,-0.059523809523809534,0.4166666666666667,4.25,57.833333333333336
Terrance Williams,WR,Baylor,74,2012,13,97,1832,12,2,14,0,/cfb/schools/baylor/2012.html,18.88659793814433,140.92307692307693,0.9230769230769231,7.461538461538462,22.6,340.5,2.6,67.30769230769232,2.9230769230769234,0.07692307692307698,0.8461538461538461,4.538461538461538,73.61538461538461
Terrence Austin,WR,UCLA,219,2009,13,37,455,4,5,25,0,/cfb/schools/ucla/2009.html,12.297297297297296,35.0,0.3076923076923077,2.8461538461538463,18.8,222.8,0.8,-3.3333333333333357,-1.5705128205128207,0.2243589743589744,0.08333333333333333,4.416666666666667,38.333333333333336
Tevin Reese,WR,Baylor,240,2013,8,38,867,8,0,0,0,/cfb/schools/baylor/2013.html,22.81578947368421,108.375,1.0,4.75,21.3,359.1,2.7,34.75961538461539,0.6730769230769234,0.3076923076923077,0.6923076923076923,4.076923076923077,73.61538461538461
Titus Young,WR,Boise St.,44,2010,13,71,1215,9,14,94,1,/cfb/schools/boise-state/2010.html,17.112676056338028,93.46153846153847,0.6923076923076923,5.461538461538462,23.0,321.1,2.9,19.104395604395606,-0.18131868131868156,-0.02197802197802201,0.7142857142857143,5.642857142857143,74.35714285714286
Tommy Streeter,WR,Miami (FL),198,2011,12,46,811,8,0,0,0,/cfb/schools/miami-fl/2011.html,17.630434782608695,67.58333333333333,0.6666666666666666,3.8333333333333335,18.5,232.1,1.8,62.33333333333333,3.7083333333333335,0.5416666666666666,0.125,0.125,5.25
Toney Clemons,WR,Colorado,231,2011,13,43,680,8,0,0,0,/cfb/schools/colorado/2011.html,15.813953488372093,52.30769230769231,0.6153846153846154,3.3076923076923075,19.2,237.6,1.6,12.141025641025642,-0.275641025641026,0.3653846153846154,0.25,3.5833333333333335,40.166666666666664
Torrey Smith,WR,Maryland,58,2010,13,67,1055,12,9,7,0,/cfb/schools/maryland/2010.html,15.746268656716419,81.15384615384616,0.9230769230769231,5.153846153846154,16.8,214.7,2.1,12.487179487179489,0.07051282051282115,0.5064102564102564,0.4166666666666667,5.083333333333333,68.66666666666667
Travis Benjamin,WR,Miami (FL),100,2011,11,41,609,3,8,19,0,/cfb/schools/miami-fl/2011.html,14.853658536585366,55.36363636363637,0.2727272727272727,3.727272727272727,18.5,232.1,1.8,-1.7902097902097864,0.4195804195804196,0.041958041958041925,0.23076923076923078,3.3076923076923075,57.15384615384615
Vincent Brown,WR,San Diego St.,82,2010,13,69,1352,10,1,-13,0,/cfb/schools/san-diego-state/2010.html,19.594202898550726,104.0,0.7692307692307693,5.3076923076923075,18.8,295.4,2.2,-7.142857142857139,-1.1208791208791213,-0.08791208791208782,0.8571428571428571,6.428571428571429,111.14285714285714
