name,age,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS
Cornell Powell,23,WR,Clemson,181,2020*,12,53,882,7,0,0,0
Frank Darby,23,WR,Arizona St.,187,2017*,10,9,234,2,1,21,1
Frank Darby,23,WR,Arizona St.,187,2018*,13,21,421,2,0,0,0
Frank Darby,23,WR,Arizona St.,187,2019*,13,31,616,8,0,0,0
Frank Darby,23,WR,Arizona St.,187,2020,4,6,46,1,0,0,0
Marquez Stevenson,23,WR,Houston,203,2016*,2,0,36,0,0,0,0
Marquez Stevenson,23,WR,Houston,203,2018*,13,75,1019,9,14,126,2
Marquez Stevenson,23,WR,Houston,203,2019,12,52,907,9,9,89,0
Marquez Stevenson,23,WR,Houston,203,2020*,5,20,307,4,3,16,0
Shi Smith,22,WR,South Carolina,204,2017*,12,29,409,3,0,0,0
Shi Smith,22,WR,South Carolina,204,2018*,12,45,673,4,0,0,0
Shi Smith,22,WR,South Carolina,204,2019,10,43,489,2,3,8,0
Shi Smith,22,WR,South Carolina,204,2020,9,57,633,4,6,6,0
Racey McMath,22,WR,LSU,205,2017*,2,0,0,0,0,0,0
Racey McMath,22,WR,LSU,205,2018*,12,2,42,0,0,0,0
Racey McMath,22,WR,LSU,205,2019*,14,17,285,3,0,0,0
Racey McMath,22,WR,LSU,205,2020,6,14,195,1,0,0,0
Jalen Camp,23,WR,Georgia Tech,209,2016*,11,0,0,0,0,0,0
Jalen Camp,23,WR,Georgia Tech,209,2017,11,1,49,0,0,0,0
Jalen Camp,23,WR,Georgia Tech,209,2018*,12,11,186,0,1,3,0
Jalen Camp,23,WR,Georgia Tech,209,2019,6,7,134,1,0,0,0
Jalen Camp,23,WR,Georgia Tech,209,2020,10,29,439,4,0,0,0
Seth Williams,21,WR,Auburn,219,2018*,13,26,534,5,0,0,0
Seth Williams,21,WR,Auburn,219,2019*,12,59,830,8,0,0,0
Seth Williams,21,WR,Auburn,219,2020*,11,47,760,4,0,0,0
Dazz Newsome,22,WR,North Carolina,221,2017,9,18,227,0,8,52,0
Dazz Newsome,22,WR,North Carolina,221,2018,11,44,506,2,7,96,1
Dazz Newsome,22,WR,North Carolina,221,2019*,12,72,1018,10,3,9,0
Dazz Newsome,22,WR,North Carolina,221,2020*,12,54,684,6,2,21,1
Mike Strachan,24,WR,Charleston (WV),229,2017,9,18,227,0,8,52,0
Mike Strachan,24,WR,Charleston (WV),229,2018,11,44,506,2,7,96,1
Mike Strachan,24,WR,Charleston (WV),229,2019*,12,72,1018,10,3,9,0
Mike Strachan,24,WR,Charleston (WV),229,2020*,12,54,684,6,2,21,1
Tre Nixon,23,WR,Central Florida,242,2017,10,1,19,0,0,0,0
Tre Nixon,23,WR,Central Florida,242,2018*,13,40,562,4,0,0,0
Tre Nixon,23,WR,Central Florida,242,2019*,13,49,830,7,0,0,0
Tre Nixon,23,WR,Central Florida,242,2020*,4,19,260,2,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2016*,13,8,70,0,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2017*,13,45,644,5,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2018*,14,45,562,3,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2019,3,12,141,0,0,0,0
Ben Skowronek,24,WR,Notre Dame,249,2020*,11,29,439,5,2,17,1
Kawaan Baker,23,WR,South Alabama,255,2017,10,7,102,1,0,0,0
Kawaan Baker,23,WR,South Alabama,255,2018,12,33,494,4,59,251,9
Kawaan Baker,23,WR,South Alabama,255,2019,12,35,574,3,20,83,2
Kawaan Baker,23,WR,South Alabama,255,2020,11,51,659,8,13,42,0
Dax Milne,22,WR,BYU,258,2018*,10,10,69,1,9,23,0
Dax Milne,22,WR,BYU,258,2019*,13,21,285,2,4,16,0
Dax Milne,22,WR,BYU,258,2020*,12,70,1188,8,11,67,0
Drake London,21,WR,USC,8,2019*,13,39,567,5,0,0,0
Drake London,21,WR,USC,8,2020,6,33,502,3,0,0,0
Drake London,21,WR,USC,8,2021,8,88,1084,7,1,2,0
Garrett Wilson,22,WR,Ohio St.,10,2019*,14,30,432,5,0,0,0
Garrett Wilson,22,WR,Ohio St.,10,2020*,8,43,723,6,2,67,0
Garrett Wilson,22,WR,Ohio St.,10,2021*,11,70,1058,12,4,76,1
Chris Olave,22,WR,Ohio St.,11,2018*,14,12,197,3,0,0,0
Chris Olave,22,WR,Ohio St.,11,2019*,14,49,849,12,2,5,0
Chris Olave,22,WR,Ohio St.,11,2020*,7,50,729,7,1,0,0
Chris Olave,22,WR,Ohio St.,11,2021*,12,65,936,13,0,0,0
Jameson Williams,21,WR,Alabama,12,2019*,11,6,112,1,0,0,0
Jameson Williams,21,WR,Alabama,12,2020*,8,9,154,2,0,0,0
Jameson Williams,21,WR,Alabama,12,2021*,15,79,1572,15,3,23,0
Jahan Dotson,22,WR,Penn St.,16,2018*,8,13,203,0,0,0,0
Jahan Dotson,22,WR,Penn St.,16,2019*,13,27,488,5,2,0,0
Jahan Dotson,22,WR,Penn St.,16,2020,9,52,884,8,0,0,0
Jahan Dotson,22,WR,Penn St.,16,2021*,12,91,1182,12,6,18,1
Treylon Burks,22,WR,Arkansas,18,2019,11,29,475,0,9,35,0
Treylon Burks,22,WR,Arkansas,18,2020,9,51,820,7,15,75,0
Treylon Burks,22,WR,Arkansas,18,2021*,12,66,1104,11,14,112,1
Wan'Dale Robinson,21,WR,Kentucky,43,2019,10,40,453,2,88,340,3
Wan'Dale Robinson,21,WR,Kentucky,43,2020,8,51,461,1,46,240,1
Wan'Dale Robinson,21,WR,Kentucky,43,2021*,13,104,1334,7,7,111,0
John Metchie,22,WR,Alabama,44,2019*,13,4,23,0,0,0,0
John Metchie,22,WR,Alabama,44,2020*,13,55,916,6,0,0,0
John Metchie,22,WR,Alabama,44,2021*,13,96,1142,8,1,8,0
Tyquan Thornton,21,WR,Baylor,50,2018*,13,20,354,3,2,2,0
Tyquan Thornton,21,WR,Baylor,50,2019*,14,45,782,5,0,0,0
Tyquan Thornton,21,WR,Baylor,50,2020,6,16,158,1,0,0,0
Tyquan Thornton,21,WR,Baylor,50,2021*,14,62,948,10,1,-11,0
George Pickens,21,WR,Georgia,52,2019*,14,49,727,8,0,0,0
George Pickens,21,WR,Georgia,52,2020*,8,36,513,6,0,0,0
George Pickens,21,WR,Georgia,52,2021*,4,5,107,0,0,0,0
Alec Pierce,22,WR,Cincinnati,53,2018*,11,0,0,0,0,0,0
Alec Pierce,22,WR,Cincinnati,53,2019*,14,37,652,2,0,0,0
Alec Pierce,22,WR,Cincinnati,53,2020*,6,17,315,3,0,0,0
Alec Pierce,22,WR,Cincinnati,53,2021*,14,52,884,7,0,0,0
Skyy Moore,21,WR,Western Michigan,54,2019*,13,51,802,3,1,2,1
Skyy Moore,21,WR,Western Michigan,54,2020,5,25,388,3,1,0,0
Skyy Moore,21,WR,Western Michigan,54,2021*,12,95,1292,9,1,10,0
Velus Jones Jr.,25,WR,Tennessee,71,2016*,1,0,0,0,0,0,0
Velus Jones Jr.,25,WR,Tennessee,71,2017*,14,6,46,0,5,15,0
Velus Jones Jr.,25,WR,Tennessee,71,2018,12,24,266,1,6,13,1
Velus Jones Jr.,25,WR,Tennessee,71,2019*,12,6,35,0,0,0,0
Velus Jones Jr.,25,WR,Tennessee,71,2020,10,22,280,3,3,16,0
Velus Jones Jr.,25,WR,Tennessee,71,2021*,13,62,807,7,1,15,0
Jalen Tolbert,23,WR,South Alabama,88,2018,12,5,60,0,0,0,0
Jalen Tolbert,23,WR,South Alabama,88,2019,12,27,521,6,0,0,0
Jalen Tolbert,23,WR,South Alabama,88,2020,11,64,1085,8,0,0,0
Jalen Tolbert,23,WR,South Alabama,88,2021,12,82,1474,8,0,0,0
David Bell,21,WR,Purdue,99,2019,12,86,1035,7,3,12,1
David Bell,21,WR,Purdue,99,2020,6,53,625,8,0,0,0
David Bell,21,WR,Purdue,99,2021*,11,93,1286,6,3,39,0
Danny Gray,23,WR,SMU,105,2020,8,33,448,4,3,30,2
Danny Gray,23,WR,SMU,105,2021,10,49,803,9,3,40,0
Erik Ezukanma,22,WR,Texas Tech,125,2018,2,2,48,1,0,0,0
Erik Ezukanma,22,WR,Texas Tech,125,2019,12,42,664,4,0,0,0
Erik Ezukanma,22,WR,Texas Tech,125,2020,10,46,748,6,0,0,0
Erik Ezukanma,22,WR,Texas Tech,125,2021*,11,48,705,4,10,138,2
Romeo Doubs,22,WR,Nevada,132,2018*,13,43,562,2,0,0,0
Romeo Doubs,22,WR,Nevada,132,2019*,11,44,649,4,1,-1,0
Romeo Doubs,22,WR,Nevada,132,2020*,9,58,1002,9,1,-4,0
Romeo Doubs,22,WR,Nevada,132,2021*,11,80,1109,11,1,4,0
Calvin Austin III,23,WR,Memphis,138,2018*,9,2,24,0,1,83,1
Calvin Austin III,23,WR,Memphis,138,2019*,13,17,315,3,4,3,1
Calvin Austin III,23,WR,Memphis,138,2020*,11,63,1053,11,2,14,0
Calvin Austin III,23,WR,Memphis,138,2021,12,74,1149,8,1,69,1
Khalil Shakir,22,WR,Boise St.,148,2018,10,16,170,1,14,70,1
Khalil Shakir,22,WR,Boise St.,148,2019*,14,63,872,6,19,66,3
Khalil Shakir,22,WR,Boise St.,148,2020,7,52,719,6,17,148,0
Khalil Shakir,22,WR,Boise St.,148,2021,12,77,1117,7,21,130,0
Kyle Philips,23,WR,UCLA,163,2018,5,6,31,0,0,0,0
Kyle Philips,23,WR,UCLA,163,2019,12,60,681,5,1,7,0
Kyle Philips,23,WR,UCLA,163,2020,7,38,370,2,4,40,0
Kyle Philips,23,WR,UCLA,163,2021,11,59,739,10,0,0,0
Jalen Nailor,23,WR,Michigan St.,191,2018*,8,8,138,2,9,128,1
Jalen Nailor,23,WR,Michigan St.,191,2019*,4,15,106,0,5,27,0
Jalen Nailor,23,WR,Michigan St.,191,2020,7,26,515,4,2,11,0
Jalen Nailor,23,WR,Michigan St.,191,2021*,9,37,694,6,1,-3,0
Bo Melton,23,WR,Rutgers,229,2017,12,4,83,0,0,0,0
Bo Melton,23,WR,Rutgers,229,2018,12,28,245,0,6,23,0
Bo Melton,23,WR,Rutgers,229,2019,12,30,427,2,4,22,0
Bo Melton,23,WR,Rutgers,229,2020,9,47,638,6,6,69,2
Bo Melton,23,WR,Rutgers,229,2021*,11,55,618,3,9,51,0
Dareke Young,23,WR,Lenoir-Rhyne,233,2017,12,4,83,0,0,0,0
Dareke Young,23,WR,Lenoir-Rhyne,233,2018,12,28,245,0,6,23,0
Dareke Young,23,WR,Lenoir-Rhyne,233,2019,12,30,427,2,4,22,0
Dareke Young,23,WR,Lenoir-Rhyne,233,2020,9,47,638,6,6,69,2
Dareke Young,23,WR,Lenoir-Rhyne,233,2021*,11,55,618,3,9,51,0
Samori Toure,24,WR,Nebraska,258,2021,12,46,898,5,8,63,1
Jaxon Smith-Njigba,21,WR,Ohio St.,20,2020*,7,10,49,1,0,0,0
Jaxon Smith-Njigba,21,WR,Ohio St.,20,2021*,13,95,1606,9,0,0,0
Jaxon Smith-Njigba,21,WR,Ohio St.,20,2022*,3,5,43,0,0,0,0
Quentin Johnston,22,WR,TCU,21,2020,9,22,487,2,3,3,2
Quentin Johnston,22,WR,TCU,21,2021,9,33,634,6,2,12,0
Quentin Johnston,22,WR,TCU,21,2022*,14,60,1069,6,3,-7,0
Zay Flowers,22,WR,Boston Col.,22,2019*,13,22,341,3,27,195,1
Zay Flowers,22,WR,Boston Col.,22,2020,11,56,892,9,11,41,1
Zay Flowers,22,WR,Boston Col.,22,2021,12,44,746,5,7,69,0
Zay Flowers,22,WR,Boston Col.,22,2022,12,78,1077,12,12,40,0
Jordan Addison,21,WR,USC,23,2020,10,60,666,4,9,58,0
Jordan Addison,21,WR,USC,23,2021*,14,100,1593,17,7,56,1
Jordan Addison,21,WR,USC,23,2022*,11,59,875,8,4,33,0
Jonathan Mingo,22,WR,Mississippi,39,2019,12,12,172,1,0,0,0
Jonathan Mingo,22,WR,Mississippi,39,2020*,10,27,379,3,0,0,0
Jonathan Mingo,22,WR,Mississippi,39,2021*,6,22,346,3,0,0,0
Jonathan Mingo,22,WR,Mississippi,39,2022*,13,51,861,5,4,-7,1
Jayden Reed,23,WR,Michigan St.,50,2018*,13,56,797,8,1,-9,0
Jayden Reed,23,WR,Michigan St.,50,2020,7,33,407,3,6,17,0
Jayden Reed,23,WR,Michigan St.,50,2021*,13,59,1026,10,7,34,1
Jayden Reed,23,WR,Michigan St.,50,2022,11,55,636,5,4,11,0
Rashee Rice,23,WR,SMU,55,2019*,10,25,403,1,1,0,0
Rashee Rice,23,WR,SMU,55,2020,10,48,683,5,0,0,0
Rashee Rice,23,WR,SMU,55,2021,12,64,670,9,0,0,0
Rashee Rice,23,WR,SMU,55,2022*,12,96,1355,10,0,0,0
Marvin Mims,21,WR,Oklahoma,63,2020*,11,37,610,9,2,17,0
Marvin Mims,21,WR,Oklahoma,63,2021*,13,32,705,5,1,15,0
Marvin Mims,21,WR,Oklahoma,63,2022*,13,54,1083,6,2,3,0
Tank Dell,23,WR,Houston,69,2020*,8,29,428,3,0,0,0
Tank Dell,23,WR,Houston,69,2021*,14,90,1329,12,1,5,0
Tank Dell,23,WR,Houston,69,2022*,13,109,1398,17,4,9,0
Jalin Hyatt,21,WR,Tennessee,73,2020,10,20,276,2,1,3,0
Jalin Hyatt,21,WR,Tennessee,73,2021*,13,21,226,2,1,10,0
Jalin Hyatt,21,WR,Tennessee,73,2022*,12,67,1267,15,1,0,0
Cedric Tillman,23,WR,Tennessee,74,2018,4,1,-3,0,0,0,0
Cedric Tillman,23,WR,Tennessee,74,2019*,11,4,60,1,0,0,0
Cedric Tillman,23,WR,Tennessee,74,2020,10,3,67,1,0,0,0
Cedric Tillman,23,WR,Tennessee,74,2021*,13,64,1081,12,0,0,0
Cedric Tillman,23,WR,Tennessee,74,2022*,6,37,417,3,0,0,0
Josh Downs,22,WR,North Carolina,79,2020*,10,7,119,3,1,-3,0
Josh Downs,22,WR,North Carolina,79,2021*,13,101,1335,8,0,0,0
Josh Downs,22,WR,North Carolina,79,2022*,11,94,1029,11,0,0,0
Michael Wilson,23,WR,Stanford,94,2018*,13,14,126,1,2,8,0
Michael Wilson,23,WR,Stanford,94,2019,12,56,672,5,0,0,0
Michael Wilson,23,WR,Stanford,94,2020,4,19,261,1,0,0,0
Michael Wilson,23,WR,Stanford,94,2021,4,19,185,0,0,0,0
Michael Wilson,23,WR,Stanford,94,2022,6,26,418,4,4,47,0
Tre Tucker,22,WR,Cincinnati,100,2019*,14,7,92,0,8,93,0
Tre Tucker,22,WR,Cincinnati,100,2020*,10,18,236,3,4,25,0
Tre Tucker,22,WR,Cincinnati,100,2021*,14,34,426,2,2,12,0
Tre Tucker,22,WR,Cincinnati,100,2022*,12,52,671,3,1,8,0
Derius Davis,22,WR,TCU,125,2018*,11,8,104,2,5,28,0
Derius Davis,22,WR,TCU,125,2019,12,11,151,0,3,18,0
Derius Davis,22,WR,TCU,125,2020,9,15,209,1,7,65,0
Derius Davis,22,WR,TCU,125,2021,12,36,518,1,10,42,1
Derius Davis,22,WR,TCU,125,2022*,14,42,531,5,3,30,1
Charlie Jones,24,WR,Purdue,131,2018*,14,18,395,3,0,0,0
Charlie Jones,24,WR,Purdue,131,2020,8,0,0,0,2,38,0
Charlie Jones,24,WR,Purdue,131,2021*,14,21,323,3,7,8,0
Charlie Jones,24,WR,Purdue,131,2022*,13,110,1361,12,2,3,0
Tyler Scott,21,WR,Cincinnati,133,2020*,10,3,20,0,1,20,0
Tyler Scott,21,WR,Cincinnati,133,2021*,14,30,520,5,0,0,0
Tyler Scott,21,WR,Cincinnati,133,2022*,11,54,899,9,0,0,0
Justin Shorter,23,WR,Florida,150,2018*,4,3,20,0,1,9,0
Justin Shorter,23,WR,Florida,150,2019*,10,12,137,0,0,0,0
Justin Shorter,23,WR,Florida,150,2020*,12,25,268,3,0,0,0
Justin Shorter,23,WR,Florida,150,2021*,13,41,550,3,0,0,0
Justin Shorter,23,WR,Florida,150,2022*,9,29,577,2,0,0,0
Dontayvion Wicks,22,WR,Virginia,159,2019*,10,3,61,1,0,0,0
Dontayvion Wicks,22,WR,Virginia,159,2021,12,57,1203,9,0,0,0
Dontayvion Wicks,22,WR,Virginia,159,2022,8,30,430,2,0,0,0
Puka Nacua,22,WR,BYU,177,2019*,8,7,168,2,0,0,0
Puka Nacua,22,WR,BYU,177,2020,3,9,151,1,0,0,0
Puka Nacua,22,WR,BYU,177,2021*,12,43,805,6,14,148,0
Puka Nacua,22,WR,BYU,177,2022*,9,48,625,5,25,209,5
Parker Washington,21,WR,Penn St.,185,2020,9,36,489,6,0,0,0
Parker Washington,21,WR,Penn St.,185,2021*,13,64,820,4,2,12,0
Parker Washington,21,WR,Penn St.,185,2022*,10,46,611,2,2,8,0
Kayshon Boutte,21,WR,LSU,187,2020,10,45,735,5,0,0,0
Kayshon Boutte,21,WR,LSU,187,2021*,6,38,508,9,0,0,0
Kayshon Boutte,21,WR,LSU,187,2022*,11,48,538,2,1,41,0
Trey Palmer,22,WR,Nebraska,191,2019*,9,1,6,0,0,0,0
Trey Palmer,22,WR,Nebraska,191,2020,8,10,108,0,0,0,0
Trey Palmer,22,WR,Nebraska,191,2021*,11,30,344,3,2,0,0
Trey Palmer,22,WR,Nebraska,191,2022,12,71,1043,9,5,75,0
A.T. Perry,23,WR,Wake Forest,195,2019*,9,4,62,1,0,0,0
A.T. Perry,23,WR,Wake Forest,195,2020*,7,15,211,1,0,0,0
A.T. Perry,23,WR,Wake Forest,195,2021*,14,71,1293,15,0,0,0
A.T. Perry,23,WR,Wake Forest,195,2022*,13,81,1096,11,0,0,0
Elijah Higgins,22,WR,Stanford,197,2019,12,0,0,0,0,0,0
Elijah Higgins,22,WR,Stanford,197,2020,5,15,176,0,0,0,0
Elijah Higgins,22,WR,Stanford,197,2021,10,45,500,4,0,0,0
Elijah Higgins,22,WR,Stanford,197,2022,12,59,704,2,4,48,0
Xavier Hutchinson,23,WR,Iowa St.,205,2020*,12,64,771,4,0,0,0
Xavier Hutchinson,23,WR,Iowa St.,205,2021*,13,83,987,5,2,18,0
Xavier Hutchinson,23,WR,Iowa St.,205,2022,12,107,1171,6,0,0,0
Andrei Iosivas,23,WR,Princeton,206,2020*,12,64,771,4,0,0,0
Andrei Iosivas,23,WR,Princeton,206,2021*,13,83,987,5,2,18,0
Andrei Iosivas,23,WR,Princeton,206,2022,12,107,1171,6,0,0,0
Demario Douglas,22,WR,Liberty,210,2019*,4,9,136,1,0,0,0
Demario Douglas,22,WR,Liberty,210,2020*,11,32,363,3,1,2,0
Demario Douglas,22,WR,Liberty,210,2021*,12,52,701,6,1,2,0
Demario Douglas,22,WR,Liberty,210,2022*,13,79,993,6,5,105,1
Antoine Green,23,WR,North Carolina,219,2018,5,4,45,0,0,0,0
Antoine Green,23,WR,North Carolina,219,2019*,10,8,217,2,0,0,0
Antoine Green,23,WR,North Carolina,219,2020*,10,4,38,1,0,0,0
Antoine Green,23,WR,North Carolina,219,2021*,13,31,612,5,0,0,0
Antoine Green,23,WR,North Carolina,219,2022*,9,43,798,7,0,0,0
Jalen Brooks,23,WR,South Carolina,244,2020,6,11,100,0,0,0,0
Jalen Brooks,23,WR,South Carolina,244,2021*,6,14,181,1,0,0,0
Jalen Brooks,23,WR,South Carolina,244,2022*,12,33,504,1,4,51,1
Ronnie Bell,23,WR,Michigan,253,2018*,13,8,145,2,5,-2,0
Ronnie Bell,23,WR,Michigan,253,2019*,13,48,758,1,1,9,0
Ronnie Bell,23,WR,Michigan,253,2020,6,26,401,1,0,0,0
Ronnie Bell,23,WR,Michigan,253,2021*,1,1,76,1,0,0,0
Ronnie Bell,23,WR,Michigan,253,2022*,14,62,889,4,3,23,1
Grant Dubose,22,WR,Charlotte,256,2021,12,62,892,6,3,18,0
Grant Dubose,22,WR,Charlotte,256,2022,12,64,792,9,0,0,0
Marvin Harrison Jr.,22,WR,Ohio St.,4,2021*,13,11,139,3,0,0,0
Marvin Harrison Jr.,22,WR,Ohio St.,4,2022*,13,77,1263,14,2,32,0
Marvin Harrison Jr.,22,WR,Ohio St.,4,2023*,12,67,1211,14,2,26,1
Malik Nabers,21,WR,LSU,6,2021*,11,28,417,4,4,23,0
Malik Nabers,21,WR,LSU,6,2022*,14,72,1017,3,1,5,0
Malik Nabers,21,WR,LSU,6,2023*,13,89,1569,14,1,1,0
Rome Odunze,22,WR,Washington,9,2020,4,6,72,0,3,-16,0
Rome Odunze,22,WR,Washington,9,2021,9,41,415,4,2,13,0
Rome Odunze,22,WR,Washington,9,2022*,12,75,1145,7,3,6,1
Rome Odunze,22,WR,Washington,9,2023*,15,92,1640,13,2,37,1
Brian Thomas,21,WR,LSU,23,2021*,12,28,359,2,2,6,0
Brian Thomas,21,WR,LSU,23,2022*,13,31,361,5,0,0,0
Brian Thomas,21,WR,LSU,23,2023*,13,68,1177,17,1,-6,0
Xavier Worthy,21,WR,Texas,28,2021,12,62,981,12,1,7,0
Xavier Worthy,21,WR,Texas,28,2022*,13,60,760,9,2,14,0
Xavier Worthy,21,WR,Texas,28,2023*,14,75,1014,5,4,35,0
Ricky Pearsall,23,WR,Florida,31,2019*,13,7,128,0,1,1,0
Ricky Pearsall,23,WR,Florida,31,2020,4,6,86,1,3,33,1
Ricky Pearsall,23,WR,Florida,31,2021*,13,48,580,4,6,44,1
Ricky Pearsall,23,WR,Florida,31,2022*,13,33,661,5,8,113,1
Ricky Pearsall,23,WR,Florida,31,2023,12,65,965,4,3,62,2
Xavier Legette,23,WR,South Carolina,32,2019,11,9,80,1,0,0,0
Xavier Legette,23,WR,South Carolina,32,2020,6,7,113,0,0,0,0
Xavier Legette,23,WR,South Carolina,32,2021*,11,8,63,1,0,0,0
Xavier Legette,23,WR,South Carolina,32,2022*,13,18,167,3,7,21,0
Xavier Legette,23,WR,South Carolina,32,2023,12,71,1255,7,9,-9,0
Keon Coleman,21,WR,Florida St.,33,2021*,10,7,50,1,0,0,0
Keon Coleman,21,WR,Florida St.,33,2022,12,58,798,7,0,0,0
Keon Coleman,21,WR,Florida St.,33,2023*,12,50,658,11,1,2,0
Ladd McConkey,22,WR,Georgia,34,2021*,15,31,447,5,4,44,1
Ladd McConkey,22,WR,Georgia,34,2022*,15,58,762,7,7,134,2
Ladd McConkey,22,WR,Georgia,34,2023*,9,30,478,2,2,38,1
Ja'Lynn Polk,22,WR,Washington,37,2020,10,28,264,2,0,0,0
Ja'Lynn Polk,22,WR,Washington,37,2021,3,5,114,1,0,0,0
Ja'Lynn Polk,22,WR,Washington,37,2022*,13,41,694,6,1,15,0
Ja'Lynn Polk,22,WR,Washington,37,2023*,15,69,1159,9,4,32,1
Adonai Mitchell,21,WR,Texas,52,2021*,15,29,426,4,0,0,0
Adonai Mitchell,21,WR,Texas,52,2022*,6,9,134,3,0,0,0
Adonai Mitchell,21,WR,Texas,52,2023*,14,55,845,11,2,1,0
Malachi Corley,22,WR,Western Kentucky,65,2020*,9,6,65,0,0,0,0
Malachi Corley,22,WR,Western Kentucky,65,2021*,14,73,691,7,1,-6,0
Malachi Corley,22,WR,Western Kentucky,65,2022*,14,101,1295,11,11,87,0
Malachi Corley,22,WR,Western Kentucky,65,2023*,12,79,984,11,4,11,0
Jermaine Burton,23,WR,Alabama,80,2020*,10,27,404,3,4,50,0
Jermaine Burton,23,WR,Alabama,80,2021*,14,26,497,4,0,0,0
Jermaine Burton,23,WR,Alabama,80,2022*,13,40,677,7,0,0,0
Jermaine Burton,23,WR,Alabama,80,2023*,13,39,798,8,0,0,0
Roman Wilson,23,WR,Michigan,84,2020,6,9,122,1,1,9,0
Roman Wilson,23,WR,Michigan,84,2021*,13,25,420,3,3,59,0
Roman Wilson,23,WR,Michigan,84,2022*,12,25,376,4,2,39,2
Roman Wilson,23,WR,Michigan,84,2023*,15,48,789,12,1,10,0
Jalen McMillan,22,WR,Washington,92,2020,3,1,16,0,2,14,0
Jalen McMillan,22,WR,Washington,92,2021,11,39,470,3,0,0,0
Jalen McMillan,22,WR,Washington,92,2022*,13,79,1098,9,1,2,0
Jalen McMillan,22,WR,Washington,92,2023*,11,45,559,5,3,30,1
Troy Franklin,21,WR,Oregon,102,2021*,14,18,209,2,0,0,0
Troy Franklin,21,WR,Oregon,102,2022*,13,61,891,9,0,0,0
Troy Franklin,21,WR,Oregon,102,2023*,13,81,1383,14,0,0,0
Javon Baker,22,WR,Central Florida,110,2020*,7,2,15,0,0,0,0
Javon Baker,22,WR,Central Florida,110,2021*,11,7,101,1,0,0,0
Javon Baker,22,WR,Central Florida,110,2022*,14,56,796,5,0,0,0
Javon Baker,22,WR,Central Florida,110,2023*,13,52,1139,7,0,0,0
Devontez Walker,23,WR,North Carolina,113,2021*,8,5,124,1,0,0,0
Devontez Walker,23,WR,North Carolina,113,2022,12,58,921,11,3,29,1
Devontez Walker,23,WR,North Carolina,113,2023*,8,41,699,7,3,23,0
Jacob Cowing,23,WR,Arizona,135,2019,12,31,550,3,0,0,0
Jacob Cowing,23,WR,Arizona,135,2020,8,41,691,3,0,0,0
Jacob Cowing,23,WR,Arizona,135,2021*,13,69,1354,7,4,75,1
Jacob Cowing,23,WR,Arizona,135,2022,12,85,1034,7,3,1,0
Jacob Cowing,23,WR,Arizona,135,2023*,13,90,848,13,5,26,0
Anthony Gould,23,WR,Oregon St.,142,2019,3,0,0,0,0,0,0
Anthony Gould,23,WR,Oregon St.,142,2020,4,0,0,0,0,0,0
Anthony Gould,23,WR,Oregon St.,142,2021*,13,13,185,1,5,50,1
Anthony Gould,23,WR,Oregon St.,142,2022*,10,27,457,3,2,11,0
Anthony Gould,23,WR,Oregon St.,142,2023*,11,44,718,2,4,22,0
Ainias Smith,23,WR,Texas A&M,152,2019*,12,22,248,3,7,54,0
Ainias Smith,23,WR,Texas A&M,152,2020*,10,43,564,6,49,293,4
Ainias Smith,23,WR,Texas A&M,152,2021,12,47,509,6,8,26,0
Ainias Smith,23,WR,Texas A&M,152,2022,4,15,291,2,3,11,0
Ainias Smith,23,WR,Texas A&M,152,2023*,12,53,795,2,5,21,0
Jamari Thrash,23,WR,Louisville,156,2019*,3,2,17,0,0,0,0
Jamari Thrash,23,WR,Louisville,156,2020*,9,9,161,2,0,0,0
Jamari Thrash,23,WR,Louisville,156,2021*,13,32,452,3,1,5,0
Jamari Thrash,23,WR,Louisville,156,2022,12,61,1122,7,2,5,0
Jamari Thrash,23,WR,Louisville,156,2023*,12,63,858,6,1,12,1
Bub Means,23,WR,Pittsburgh,170,2019*,5,0,0,0,0,0,0
Bub Means,23,WR,Pittsburgh,170,2020*,1,0,0,0,0,0,0
Bub Means,23,WR,Pittsburgh,170,2021,11,22,430,2,1,-8,0
Bub Means,23,WR,Pittsburgh,170,2022*,13,27,401,2,3,10,0
Bub Means,23,WR,Pittsburgh,170,2023,12,41,721,6,0,0,0
Jha'Quan Jackson,24,WR,Tulane,182,2019*,8,2,31,1,0,0,0
Jha'Quan Jackson,24,WR,Tulane,182,2020*,12,31,425,8,2,31,1
Jha'Quan Jackson,24,WR,Tulane,182,2021,12,17,294,1,4,26,0
Jha'Quan Jackson,24,WR,Tulane,182,2022*,14,33,554,3,1,8,0
Jha'Quan Jackson,24,WR,Tulane,182,2023*,10,26,439,4,5,51,0
Malik Washington,23,WR,Virginia,184,2019,11,6,25,0,0,0,0
Malik Washington,23,WR,Virginia,184,2020*,5,5,51,0,1,8,0
Malik Washington,23,WR,Virginia,184,2021,12,44,578,2,5,-2,0
Malik Washington,23,WR,Virginia,184,2022,12,65,694,1,9,16,0
Malik Washington,23,WR,Virginia,184,2023,12,110,1426,9,3,7,0
